ID чека,Тип,Дата/Час,Фіскальний номер,Тип оплати,Сума (грн),Фіскальний номер ПРРО,Локальный номер ПРРО,Штрихкод,Шапка,Службова інформація,Знижка на чек
d414c5e6-7575-4298-86d8-2aa4f74c87de,SELL,2022-12-23 22:53:10,RnxQvrm1l9M,Готівка,170,4000330381,1,,,,
d41709c3-bc1f-46a7-b51d-ba35be696306,SELL,2022-12-23 22:44:59,gQcovFxBqzI,Готівка,130,4000330381,1,,,,
d41ce984-8352-44cf-9b40-2f26f3088128,SELL,2022-12-18 20:08:46,O8h07TY7WI8,Готівка,320,4000330381,1,,,,
d456e81c-4fc2-4bc5-adcd-96242ffb6a4b,SELL,2022-12-10 20:08:48,70t7u3SOTeY,Готівка,520,4000330381,1,,,,
d5053a29-8675-41c5-860b-84e52b037f73,SELL,2022-12-03 2:48:19,sdXvAAp51dQ,Готівка,85,4000330381,1,,,,
d53d10fd-f12d-4bb2-85c3-97e506fc6fda,SELL,2022-12-18 21:34:43,yx1KkS35mpI,Готівка,155,4000330381,1,,,,
d59ac5a8-3ae7-455d-803a-43700f998f6a,SELL,2022-12-29 17:07:38,ASvbcwVMK4c,Картка,340,4000330381,1,,,,
d5cb8c26-cdb2-4977-ae29-90dbeea16fbe,SELL,2022-12-23 23:31:07,PjCNYYmXoPs,Готівка,6650,4000330381,1,,,,
d61048de-2897-42bf-813b-3d5c333b7700,SELL,2022-12-04 18:26:38,oXiMS48nTis,Готівка,150,4000330381,1,,,,
d6bb4fc8-2d6a-4e09-9d4b-7cda2f7683d1,SELL,2022-12-10 23:03:20,5LUyiWPBLMI,Готівка,180,4000330381,1,,,,
d6c3c09d-bece-4b52-88e1-7c847b7a5691,SELL,2022-12-26 14:06:50,ZuKZyDVO474,Картка,160,4000330381,1,,,,
d6c6cbab-16b7-422f-b586-dec6853aa615,SELL,2022-12-18 22:38:47,ra0_-jgiVZQ,Готівка,160,4000330381,1,,,,
d7402b15-e730-4dec-9a2f-4fa5799e384b,SELL,2022-12-18 23:01:48,th_1sm9kVGE,Готівка,150,4000330381,1,,,,
d74beec1-f81a-4cbe-a4a8-4e5cf1f4a890,SELL,2022-12-16 20:45:53,rvg4297GzeQ,Готівка,110,4000330381,1,,,,
d762dafc-a329-426c-ab14-607051bbcd74,SELL,2022-12-04 17:17:50,Nn0Jo7sJOAI,Готівка,75,4000330381,1,,,,
d7a1af60-a6f1-4ce4-b474-017d5531be6c,SELL,2022-12-18 20:18:18,mjKlTXZaJFc,Готівка,200,4000330381,1,,,,
d7b5b358-d904-4c40-a771-6cbe0e786ec6,SELL,2022-12-03 3:05:23,FAs5LvfEKg0,Готівка,210,4000330381,1,,,,
d7c29e81-e63f-4e95-a2fa-72003a005204,SELL,2022-12-18 20:09:13,k7VOVWxGNg8,Готівка,195,4000330381,1,,,,
d8948738-de0b-4f42-b1c0-fa4f19492163,SELL,2022-12-03 3:12:05,gLjHYTihnHc,Готівка,450,4000330381,1,,,,
d8b4e94b-a36f-40b9-85c0-8710ae75214d,SELL,2022-12-18 23:12:08,psWuUHJte1E,Готівка,120,4000330381,1,,,,
d8ba5a70-a32a-41c6-9ec8-1b56a22ff604,SELL,2022-12-10 21:29:09,6tWGNKu7f6k,Готівка,435,4000330381,1,,,,
d962b417-68ba-47d7-ba12-14cbc48f0b6f,SELL,2022-12-11 22:19:06,yY6ctpK5Z8o,Картка,200,4000330381,1,,,,
d9a59a83-8383-459f-86a9-85143449640c,SELL,2022-12-03 2:09:30,yIvQsbbU274,Готівка,150,4000330381,1,,,,
d9d09199-f4ef-44c0-8610-f5ffc1df274c,SELL,2022-12-23 22:36:27,4MkKVTyyZuY,Готівка,280,4000330381,1,,,,
d9ec766a-53fb-4f46-ace6-b5c4c1b38454,SELL,2022-12-18 21:23:07,dS0hclnKM8M,Готівка,260,4000330381,1,,,,
da14bede-2b12-4809-bdda-796c6225fec5,SELL,2022-12-10 21:46:55,K6-pKIVbfOQ,Готівка,340,4000330381,1,,,,
dab2966f-6cb8-4572-92bd-31257a95640a,SELL,2022-12-10 20:56:27,PqHepwgGjVU,Готівка,365,4000330381,1,,,,
db008bcf-56ce-4352-9143-964d9eb5c949,SELL,2022-12-10 21:16:24,FIW02i9MTa4,Готівка,435,4000330381,1,,,,
db933b8d-acdc-4f8b-a758-99424551f04b,SELL,2022-12-16 20:44:36,l5Wh_JCa_rU,Готівка,310,4000330381,1,,,,
dbb83148-814b-41c0-9d58-c1247fcfd716,SELL,2022-12-10 23:22:19,W4fTK8mI1sk,Готівка,885,4000330381,1,,,,
dc196d6c-3946-44f9-be68-7a3b8b517d25,SELL,2022-12-16 20:32:20,cv6uKDY2pQE,Готівка,145,4000330381,1,,,,
dcb59eb3-3a7e-4b3d-baf9-d0fa0f59a246,SELL,2022-12-18 22:17:07,Le3oNsZAJP0,Готівка,150,4000330381,1,,,,
dcd16356-73d5-4669-9083-81de5f28922c,SELL,2022-12-23 22:29:51,fconj4PlxiY,Готівка,210,4000330381,1,,,,
dd245118-dd53-465d-90f4-f35a0a544491,SELL,2022-12-03 2:25:01,Cxg2j74CQmk,Готівка,705,4000330381,1,,,,
dd6d3a58-f63b-47eb-adea-cbde27e959d0,SELL,2022-12-02 21:09:58,IlG3GkSzYag,Картка,130,4000330381,1,,,,
dd867ad2-a424-4663-a956-56b1c41736d2,SELL,2022-12-18 23:27:53,pqcnDHppSsI,Готівка,120,4000330381,1,,,,
ddb0ca3d-6d8b-4ada-82e9-f0f0c686a133,SELL,2022-12-23 23:01:17,PNoX5OHFn20,Готівка,165,4000330381,1,,,,
dde28d16-6d33-488d-bd4c-a17591126a09,SELL,2022-12-20 21:54:36,maxenvBo78I,Картка,195,4000330381,1,,,,
ddef2f5f-17e0-4aa2-9493-4bf788c3ee21,SELL,2022-12-10 23:45:06,BuEftMNV8ng,Готівка,310,4000330381,1,,,,
df354dd8-b1b6-4456-8f1c-55c0ce3b41dd,SELL,2022-12-23 22:57:26,IOd9-bcXF4Q,Готівка,110,4000330381,1,,,,
df5974db-adb5-47f3-843b-4020311c2ad2,SELL,2022-12-03 2:27:33,_YphWvw0N70,Готівка,100,4000330381,1,,,,
df63f4ea-c0e8-4b41-bf43-77167aa65d52,SELL,2022-12-18 20:54:19,ZrpJhz7BBMk,Готівка,195,4000330381,1,,,,
df72ffa4-a547-4194-90b1-83546d05c63a,SELL,2022-12-16 20:49:35,iUlbsAg7-tY,Готівка,750,4000330381,1,,,,
dfc806d8-75e5-4dc3-ac54-1a2dd972772c,SELL,2022-12-10 20:04:34,TdAuliSUZIc,Готівка,75,4000330381,1,,,,
e09c7ce7-b721-44de-88ab-4cdced8e8351,SELL,2022-12-23 21:56:22,eaxg2boC-Ro,Готівка,150,4000330381,1,,,,
e0b7cf22-2095-45d6-b6a5-9ff824d7d8ca,SELL,2022-12-18 21:57:30,lGnOkBGZqZU,Готівка,585,4000330381,1,,,,
e0f1bdf2-960b-4321-8726-c8e22d2602bc,SELL,2022-12-16 20:20:36,_J6cNBBkFaI,Готівка,270,4000330381,1,,,,
e1550641-80f2-4e31-a53b-ab668921038c,SELL,2022-12-03 2:45:37,2PyoP8YE4ds,Готівка,390,4000330381,1,,,,
e17af153-c39e-4e2d-866a-b3d1e65fa2d6,SELL,2022-12-18 20:36:44,1PH29MEjZok,Готівка,390,4000330381,1,,,,
e1d7d5fb-fbc0-46ab-9a6d-70e44b29b795,SELL,2022-12-10 21:52:58,dQoq42m-gxE,Готівка,230,4000330381,1,,,,
e1ddd35c-d21b-4510-91ce-1803b9cff0d9,SELL,2022-12-03 3:05:46,LIQZW7mbNe8,Готівка,300,4000330381,1,,,,
e1f30760-bccb-4de1-9c24-51ba20ee039c,SELL,2022-12-03 3:28:59,w2_BnK_47a0,Готівка,120,4000330381,1,,,,
e25de565-011f-4a22-a4d3-04af68457962,SELL,2022-12-10 23:15:57,A7fxQNYVDjc,Готівка,165,4000330381,1,,,,
e31df31a-9d3e-46fd-8292-d087676b8be1,SELL,2022-12-03 3:20:09,HAt6aDRu-zE,Готівка,240,4000330381,1,,,,
e3296b8c-4719-43e1-8654-b30f0683c0bc,SELL,2022-12-10 23:39:46,UBTmquzVEDE,Готівка,200,4000330381,1,,,,
e36b54e1-6585-4a14-8070-426b244be557,SELL,2022-12-18 21:50:44,UfXsUsIEU4k,Готівка,495,4000330381,1,,,,
e38f07ea-0069-401e-95f3-d8a43e5592d5,SELL,2022-12-03 3:17:52,KLh4u__WxbM,Готівка,450,4000330381,1,,,,
e3a0de00-d145-4e6b-aec0-5d5ddf7c42b1,SELL,2022-12-10 23:15:24,6NyC_hQaCVM,Готівка,170,4000330381,1,,,,
e3e87110-db8b-4174-ad07-7278a62269c3,SELL,2022-12-10 22:59:56,fqcdriBzS7M,Готівка,600,4000330381,1,,,,
e3eb57de-1594-4908-af69-60e986e1fedc,SELL,2022-12-18 22:57:56,3POBPEMaREs,Готівка,170,4000330381,1,,,,
e4098327-29c1-48b6-9a5c-525267961c0c,SELL,2022-12-11 22:23:20,uLIZFrArjno,Картка,180,4000330381,1,,,,
e414969d-d91b-41ab-b613-db72aeea6bc4,SELL,2022-12-10 20:29:11,u9N8Qy6MNik,Готівка,485,4000330381,1,,,,
e46ac48e-558c-4555-b75b-e16a2c649d6f,SELL,2022-12-16 20:06:58,k25UTsZD18E,Готівка,75,4000330381,1,,,,
e47edf9f-bf38-4236-87ba-a2c5fc625041,SELL,2022-12-10 22:13:14,r5W6dfoA6Ok,Готівка,190,4000330381,1,,,,
e4c9254b-779f-47ac-b972-2a64a8d369ef,SELL,2022-12-10 23:21:15,NCBrYhuWFyc,Готівка,180,4000330381,1,,,,
e5d14841-0b9c-4acd-83e9-9f37f7ea2e20,SELL,2022-12-18 23:10:05,gRU2Ye_EquM,Готівка,180,4000330381,1,,,,
e6140d73-3833-413c-99bd-f50574fbb7b2,SELL,2022-12-18 23:04:09,Rgh4q44Yn5E,Готівка,310,4000330381,1,,,,
e65faddf-c051-451e-869b-0427b98870d9,SELL,2022-12-18 21:45:46,NhdNeBp5AWM,Готівка,150,4000330381,1,,,,
e6f3efbf-5004-4f35-8bae-fc8c1c796f82,SELL,2022-12-10 20:42:36,bYyNrmjL3k0,Готівка,435,4000330381,1,,,,
e789fb32-7f19-45e7-87a1-0cd67113b47c,SELL,2022-12-23 23:02:02,FStpOkrHTqU,Готівка,385,4000330381,1,,,,
e7b3c3b0-47db-47b8-8cb2-6e369cfb8249,SELL,2022-12-18 20:49:50,ZikMvRtHuhk,Готівка,300,4000330381,1,,,,
e81e449f-1241-43f9-9f5d-79b1f946c111,SELL,2022-12-10 22:01:14,H4BfHFzmvOg,Готівка,435,4000330381,1,,,,
e8242a1d-21fc-4dcd-b008-b45a5e94ab81,SELL,2022-12-03 3:01:05,CQ_vJE2g4Jg,Готівка,730,4000330381,1,,,,
e8705373-41a0-40c8-81e0-7643cf2a9c8b,SELL,2022-12-03 3:05:02,4MeLr0o5hFo,Готівка,520,4000330381,1,,,,
e8c21a00-ceb0-4a9d-b6e4-dfaaba4ae96e,SELL,2022-12-23 23:51:31,GAFjArKLZ6w,Готівка,555,4000330381,1,,,,
e8f97a63-c011-4f8e-9f1e-7fe80e017946,SELL,2022-12-10 22:46:45,Swv4vA3Hr4s,Готівка,165,4000330381,1,,,,
e9007023-5b68-4a0d-b176-b9ff0d020366,SELL,2022-12-04 18:36:43,zPj2iOBDsJU,Готівка,170,4000330381,1,,,,
e9316cb8-f6fc-40be-909c-85c36687f52a,SELL,2022-12-10 20:50:15,As_qI73o2ng,Готівка,65,4000330381,1,,,,
e94f92d7-8353-4d25-bb03-7bafa1759b8f,SELL,2022-12-10 23:28:45,G1UI2_-E5MQ,Готівка,160,4000330381,1,,,,
e977bd29-ef54-4c7e-b473-4a6cded89f3f,SELL,2022-12-23 23:40:54,9qB2ES_adyo,Готівка,160,4000330381,1,,,,
e994b15c-ac50-4bd8-b245-6ef9bab29466,SELL,2022-12-23 22:52:21,znA0sRt0UWo,Готівка,780,4000330381,1,,,,
e9b401c4-857b-4ddf-adb5-c435c10c1c98,SELL,2022-12-04 18:41:54,IEOXn6kdloA,Готівка,450,4000330381,1,,,,
e9cc0a0a-3337-48e1-81cd-b407b8ed21f4,SELL,2022-12-10 21:29:41,0e-5CKVsOO8,Готівка,540,4000330381,1,,,,
e9d37294-c13f-48a7-8a23-3ceabe1e457a,SELL,2022-12-23 23:36:29,yNPVVypcEJs,Готівка,125,4000330381,1,,,,
ea4b2026-b2a3-4f88-a89b-699b49e8eb7b,SELL,2022-12-10 22:14:09,huzaqoIKMd4,Готівка,150,4000330381,1,,,,
ea4e529e-679a-492e-86b9-0eb291bbf89b,SELL,2022-12-10 21:52:32,2bYITnDsYCw,Готівка,270,4000330381,1,,,,
ea6d7cc9-072e-4ba4-b46d-01c6f9b431a0,SELL,2022-12-23 22:35:18,aUxPgqPQ9is,Готівка,1400,4000330381,1,,,,
ea97ac64-5d4a-4279-9db1-896f6864fb38,SELL,2022-12-04 18:38:48,_eYldODBi-Y,Готівка,485,4000330381,1,,,,
ead8897e-2033-445b-bdaf-ebd71c8fd50b,SELL,2022-12-10 20:26:42,4-JiNo4M-Zo,Готівка,300,4000330381,1,,,,
eb20ef06-9d78-4466-9eaa-97c1fc32d9c5,SELL,2022-12-23 15:25:20,AprNt8FZxOA,Картка,180,4000330381,1,,,,
eb6a179d-6d1e-4d2d-978e-afbae54ec6f2,SELL,2022-12-04 18:40:30,SaAtF1pKp8I,Готівка,435,4000330381,1,,,,
eb6a8225-455a-46ee-baf3-5465b47d43b5,SELL,2022-12-10 21:58:28,144a7djUYQQ,Готівка,265,4000330381,1,,,,
ebc6b992-e39e-40ca-84a5-d3069120afc8,SELL,2022-12-04 17:30:48,HJ5_YOBz60w,Готівка,520,4000330381,1,,,,
eccd8f4f-6f23-4dd5-80d0-f0c0d8f2679f,SELL,2022-12-03 3:23:29,4BeBMXr3YAA,Готівка,195,4000330381,1,,,,
ed7d512a-134e-456b-8e4f-ab3cfde712b2,SELL,2022-12-21 21:08:15,KXzwS3rseXI,Картка,1560,4000330381,1,,,,
ed8af67a-6caf-4219-a8f9-c14e151db851,SELL,2022-12-18 20:12:58,u_86btM5_1E,Готівка,180,4000330381,1,,,,
eda21caa-6302-46c5-84dc-3fd8644c9000,SELL,2022-12-23 23:18:00,qk5BonxkN28,Готівка,150,4000330381,1,,,,
eda3252d-496b-49c0-9854-ba030165bba5,SELL,2022-12-18 23:19:31,UxNb_E9Mxwk,Готівка,105,4000330381,1,,,,
ee0b43d5-cc62-4fb4-a714-408d53df28c3,SELL,2022-12-23 22:22:08,K12Nem6s8Yg,Готівка,6220,4000330381,1,,,,
eedc14d4-1050-4c77-9e21-30193e330eb7,SELL,2022-12-10 20:49:41,nFUnpacRJVA,Готівка,520,4000330381,1,,,,
ef059cba-a603-4b54-b842-7473fb9774ef,SELL,2022-12-13 17:37:59,3X8l5hu9GF4,Картка,530,4000330381,1,,,,
ef8713f1-0a7c-4feb-9845-af460dc77c5b,SELL,2022-12-23 22:48:30,ZnDhOM7OB0M,Готівка,270,4000330381,1,,,,
efddd8fd-72db-4f3f-90d6-d89b7ff499c9,SELL,2022-12-10 20:46:16,mqpmuLUdyt8,Готівка,560,4000330381,1,,,,
f01dd211-3397-493a-b0ec-88f5455cbe83,SELL,2022-12-23 23:17:33,pT3aqA7SQYA,Готівка,325,4000330381,1,,,,
f02ae9f4-5660-4bc1-ba43-7aa1e037db57,SELL,2022-12-03 2:01:16,79FLxyIKIUQ,Готівка,545,4000330381,1,,,,
f0636ca8-fae4-41d9-a51b-9477ca9a48af,SELL,2022-12-23 23:41:43,oFfIMfLNyWg,Готівка,300,4000330381,1,,,,
f0e2dcca-2723-4c45-99ed-fe1e729d3b25,SELL,2022-12-10 21:48:38,MfhlCGKTcyo,Готівка,85,4000330381,1,,,,
f0e80796-58ed-4b0b-8959-826ca9d75c7f,SELL,2022-12-23 23:00:32,CX74MC4jsXE,Готівка,165,4000330381,1,,,,
f12dbac5-8b5a-4e38-bff1-1aa2fe970bd9,SELL,2022-12-03 3:20:46,wt1Qkyeqs8g,Готівка,100,4000330381,1,,,,
f1bf5d99-6aea-4298-bbc9-7919001f7fc5,SELL,2022-12-15 14:44:37,CMZIymln5r0,Картка,120,4000330381,1,,,,
f21e0621-e19f-4f89-92f8-d594a1d0dbfd,SELL,2022-12-23 22:45:34,uGLvGt0ulVQ,Готівка,295,4000330381,1,,,,
f23e1303-cc34-4a99-b038-b44ce714872a,SELL,2022-12-16 21:12:36,-ybblagutPs,Готівка,860,4000330381,1,,,,
f24f3aac-efb2-4d2d-9a66-45bfddd6e8dd,SELL,2022-12-13 17:40:33,G5vg53SjhcM,Картка,105,4000330381,1,,,,
f2774871-db86-4ffc-949e-9367e1521c7e,SELL,2022-12-04 18:26:06,tBxM22-3Os4,Готівка,560,4000330381,1,,,,
f29807e0-c909-49c8-8659-8970444edf81,SELL,2022-12-02 21:09:24,pHyd9JGYfps,Картка,550,4000330381,1,,,,
f36329ac-02b9-42e0-beca-495b765ea233,SELL,2022-12-11 22:26:54,5IxsY1AEs5U,Картка,75,4000330381,1,,,,
f38219e1-1c09-4787-b17e-46d787e122d6,SELL,2022-12-03 2:35:18,52kGbZ7R0_k,Готівка,450,4000330381,1,,,,
f3878389-b657-43a9-9cae-796f1415879a,SELL,2022-12-23 23:18:27,f6tQZkR0c1c,Готівка,160,4000330381,1,,,,
f39866bc-c936-46ac-9804-a766d6295d57,SELL,2022-12-10 21:12:58,2IQ_Lp_k0wE,Готівка,200,4000330381,1,,,,
f3bf2a7d-5db6-4d14-93a4-75e4779378a1,SELL,2022-12-18 22:41:51,R0R8weoEvG8,Готівка,170,4000330381,1,,,,
f3c01138-463b-45e1-801b-cd0e780a1515,SELL,2022-12-10 23:06:38,jE-6ZJJ3m6I,Готівка,95,4000330381,1,,,,
f3f57aac-ec10-4f66-98a1-6a171f5e1dac,SELL,2022-12-18 22:29:32,K6zZl25jsqQ,Готівка,550,4000330381,1,,,,
f44001b0-5bc8-4cae-8706-77875c18609b,SELL,2022-12-16 15:57:25,h7HviJbLRx0,Картка,990,4000330381,1,,,,
f45c94c0-4b01-4b90-ab13-5d0a3f75f2be,SELL,2022-12-16 20:34:22,UzBZj5nu_R0,Готівка,170,4000330381,1,,,,
f4bd23b3-90e1-488d-80c5-9bc8e29d7e55,SELL,2022-12-18 22:15:13,yAQP1VGp7yw,Готівка,325,4000330381,1,,,,
f4cbd378-554b-4151-92d9-6441f8b9559f,SELL,2022-12-04 17:06:00,onW5OgkN_Ik,Готівка,75,4000330381,1,,,,
f4f653a4-bcc6-454e-a621-8cc150a2bca5,SELL,2022-12-03 2:11:17,O49tLK-kto0,Готівка,390,4000330381,1,,,,
f57b9f08-9172-4f44-9150-5496a87ebd43,SELL,2022-12-10 21:10:39,JeTcFF7xOQY,Готівка,270,4000330381,1,,,,
f58a828f-c055-4505-9214-bed5afbc200f,SELL,2022-12-23 22:49:33,TR8j28rZM2w,Готівка,125,4000330381,1,,,,
f593dd88-2970-4abd-8b7a-7203bd2e81b8,SELL,2022-12-10 20:45:47,qJRaIoo9HdM,Готівка,430,4000330381,1,,,,
f7038192-f87d-4d1c-9889-56a4dbd47475,SELL,2022-12-04 18:22:39,z7ISj5P-71Q,Готівка,540,4000330381,1,,,,
f7289322-86b7-4e45-bd2c-6b3c460f1662,SELL,2022-12-04 17:27:34,bq-bBFN3Ktg,Готівка,295,4000330381,1,,,,
f72c35f5-8815-4cf9-b114-25e22a1d9046,SELL,2022-12-18 23:06:24,innZfQ_QNd8,Готівка,390,4000330381,1,,,,
f730075b-a5f7-42c8-8a01-a03f6d58b8ed,SELL,2022-12-18 23:39:36,klwH0MGmrQs,Готівка,295,4000330381,1,,,,
f7595ad9-2bf8-4325-9637-51290dfd8463,SELL,2022-12-03 2:14:19,hFirkceUDk8,Готівка,260,4000330381,1,,,,
f75a3b6f-9b2f-4536-a8bf-86ca298a1694,SELL,2022-12-13 17:39:56,BTlddpmM4rI,Картка,75,4000330381,1,,,,
f7f56f75-53a1-42b9-ad97-679bbfacb07c,SELL,2022-12-23 23:25:12,LBxhG7TavmM,Готівка,300,4000330381,1,,,,
f8bc9731-dd87-4c6c-b898-ac75a579d2a4,SELL,2022-12-16 20:12:12,cZalyWLvkS0,Готівка,180,4000330381,1,,,,
f8ccde04-eab0-4c6a-90a7-d5230f97092f,SELL,2022-12-04 18:18:25,KbF5LGLPcQI,Готівка,450,4000330381,1,,,,
fa00a563-1a03-4a13-8379-41df62fecae7,SELL,2022-12-23 23:44:59,0tuxhOvsYYI,Готівка,350,4000330381,1,,,,
fa0a3ad2-b055-46ff-9539-f124eb48595c,SELL,2022-12-14 23:49:45,1O6S1ei88lE,Картка,75,4000330381,1,,,,
fa1fafb8-197b-4170-bd86-3252b09672c3,SELL,2022-12-10 22:12:10,I3d4B0AEIEY,Готівка,485,4000330381,1,,,,
fad935f8-b232-43ff-95f1-209622e06e85,SELL,2022-12-18 22:35:37,jzeVqxK07Ho,Готівка,105,4000330381,1,,,,
fb17e675-a280-488f-b72d-c2c5e03d9de4,SELL,2022-12-03 2:04:18,TymepdhG_Fw,Готівка,170,4000330381,1,,,,
fb228fbf-2a22-48a6-8d4e-a2a8bfd01cbb,SELL,2022-12-10 20:09:14,GrPOFutMbz8,Готівка,300,4000330381,1,,,,
fb6ca5e8-cb36-402c-bbc1-69d4e9fc27ed,SELL,2022-12-04 18:39:59,8o41bLIzNiA,Готівка,485,4000330381,1,,,,
fb73d56d-d187-4a76-95df-db9d14591f37,SELL,2022-12-23 0:36:53,IiDPWJYjf0o,Картка,340,4000330381,1,,,,
fba6b2f9-5978-4109-a220-1199b885ebf3,SELL,2022-12-16 16:09:02,nSVqaL7DlDM,Картка,595,4000330381,1,,,,
fc377c62-6a0f-4fb0-8bb1-806068d43165,SELL,2022-12-18 23:16:46,XdRlqSbffdo,Готівка,485,4000330381,1,,,,
fcbdee45-bebf-401c-8574-daa3b42e0883,SELL,2022-12-10 21:20:14,HpGsnhNfNkU,Готівка,2645,4000330381,1,,,,
fce3e53a-8245-4ac1-94b6-2a9bff3091cb,SELL,2022-12-10 23:12:57,05tUBxMgsU8,Готівка,390,4000330381,1,,,,
fd9001f6-bc64-4a20-a570-0f59a928b882,SELL,2022-12-18 21:03:26,n5Kctut_qwQ,Готівка,50,4000330381,1,,,,
fe56a1d7-902a-4f19-8f56-22e924fef5b9,SELL,2022-12-23 23:22:24,AiQJD4OIcqc,Готівка,135,4000330381,1,,,,
fe7cdaff-4ec7-4e6d-9c9a-e3bd92313a6b,SELL,2022-12-10 21:11:09,oRgaSJS3Ads,Готівка,135,4000330381,1,,,,
fe9165d2-385e-43aa-af99-01f2cc1e4a36,SELL,2022-12-23 21:55:46,L309fVLkQ-E,Готівка,65,4000330381,1,,,,
ff230207-2fdb-4b86-b9dc-6b4a244d8cc2,SELL,2022-12-23 22:38:37,WjjimLRUXio,Готівка,170,4000330381,1,,,,
ff3a18c2-4511-4a40-bb1a-4a8778d7ce72,SELL,2022-12-16 20:24:30,QLU4bbKGUf8,Готівка,180,4000330381,1,,,,
ffa284e9-3e22-4633-8f9a-8adb15f74fd8,SELL,2022-12-10 20:31:53,5dKHGgRuj-E,Готівка,210,4000330381,1,,,,
